,user_id,item_id,15,75,240,item_text
2964,271,1053,0.2,,,"Number of moons of Saturn * Consumption of hydroelectric power in Switzerland as % of installed capacity in 2015 * 116 < 3,860,000"
2965,271,1558,0.0,,,area of rectangle with sides 7 units and 11 units * the remainder when thirty is divided by two < -1
2966,271,1720,1.0,,,"the number of red Aces in a pack of cards + 5904 < 5,060"
2967,271,1731,1.0,,,"production budget for The Hangover in USD < 576,000,000"
2968,271,1906,0.9,,,"GDP of Greece in USD * career home runs by Alex Rodriguez < 6,240,000,000,000"
2969,272,912,0.5,,,the remainder when twenty is divided by three - Total weeks at number one on Billboard chart for Beyonce < -30
2970,272,1012,0.5,,,"value of 2 quarters, 1 dime, 2 nickels, and 2 pennies in cents * one raised to the power of one * the number of black Kings in a pack of cards < 121"
2971,273,620,0.5,,,"(career steals by Gary Payton * the remainder when five is divided by three) * Forested area in United States in square miles < 59,800,000"
2972,273,655,0.3,,,"Forested area in Switzerland in square miles < 2,950"
2973,273,1094,0.35,,,gestation time in days of Otter + height of Bono in inches < 105
2974,273,1865,0.1,,,the side length of a square with area one < 0
2975,273,2031,0.5,0.15,0.5,maximum speed of Zebra in miles per hour - smaller angle between hour and minute hands at 8:10 in degrees < -73
2976,274,627,0.2,,,"career two-point attempts by Michael Jordan * 20 * atomic number of Silicon < 5,930,000"
2977,274,838,0.7,,,"surface area of the moon in square miles + Population of London * the smallest odd number greater than one < 186,000,000"
2978,274,1016,0.0,,,"world land speed record in miles per hour < 1,830"
2979,275,729,0.5,,,"Revenues of Volkswagen Group for 2016 in USD + gestation time in days of Camel < 2,060,000,000"
2980,275,889,0.5,,,"Number of active users on Facebook as of October 2015 * number of players (both teams) on the court in basketball < 216,000,000"
2981,275,1438,0.5,,,smaller angle between hour and minute hands at 6:38 in degrees < 69
2982,275,1602,0.5,,,"value of 1 nickel in cents * Value of Publicly Traded Shares in Russia in Billion USD * Population of Hanoi < 11,700,000,000"
2983,275,1714,0.5,,,"the number of red face cards in a pack of cards - career passing yards by Troy Aikman * The cube root of 8000 * number of Wimbledons won by Roger Federer < -1,710,000"
2984,275,2058,0.5,,,"gestation time in days of Otter + area of right triangle with perpendicular legs 2 units and 5 units * Number of moons of Earth * GDP of China in USD < 112,000,000,000,000"
2985,276,1201,1.0,,,"1960 + number of angles in a parallelogram < 10,800"
2986,276,1256,0.5,,,"value of 3 quarters, 1 dime, and 3 pennies in cents - (smaller angle between hour and minute hands at 3:48 in degrees - Number of weeks in Billboard top ten for Despacito by Luis Fonsi and Daddy Yankee) + weight of $1000 worth of quarters in pounds < 0"
2987,276,1623,0.05,0.0,,Year of publication of A Tale of Two Cities by Charles Dickens - 5 < 936
2988,276,1809,0.2,,,"career passing yards by Jim Kelly * distance from New York City to London in miles * 28 < 1,860,000,000"
2989,276,2032,0.4,,,the remainder when one hundred is divided by three * Number of moons of Neptune < 13
2990,276,2060,0.95,,,smaller angle between hour and minute hands at 5:00 in degrees < 123
2991,276,2066,0.75,,,"height of Adele in inches * worldwide box office for How to Train Your Dragon in USD < 23,400,000,000"
2992,277,691,0.5,,,"smallest number of pennies and nickels needed to make $0.06 - value of 2 quarters, 3 dimes, 1 nickel, and 2 pennies in cents < -54"
2993,277,1262,0.5,,,maximum speed of Greyhound in miles per hour * hours plus minutes on 12-Hour digital clock at quarter past four < 573
2994,277,1734,1.0,,,area of square with side 5 units  < 35
2995,277,2062,0.5,,,"36284 - career passing yards by Fran Tarkenton * Number of moons of Mars - Life expectancy at birth in Italy < 65,600"
2996,278,1515,0.5,,,value of 2 quarters and 3 dimes in cents < 134
2997,278,1774,0.5,,,the remainder when two is divided by two * (number of oceans on Earth * Mass of the largest dinosaur in pounds) * 271 < -1
2998,279,879,0.7,,,area of right triangle with perpendicular legs 2 units and 4 units < 7
2999,280,642,0.5,,,"career assists by Michael Jordan - the remainder when five is divided by two < 6,490"
3000,280,1340,0.65,,,"152105 * number of letters in the English alphabet < 4,050,000"
3001,280,1643,0.25,,,"Voume of a cylinder with radius 2 units and height 1 units to nearest cubic unit + Depth of the Mariana Trench in feet < 8,570"
3002,280,1730,0.3,,,"worldwide sales of Recovery by Eminem < 7,320,000"
3003,280,1744,0.6,,,"weight of $100 worth of quarters in pounds  * 63 * GDP of Mexico in USD < 124,000,000,000,000"
3004,280,1952,0.3,,,"worldwide box office for Avatar in USD - 3361 < 2,980,000,000"
3005,280,2086,0.65,,,"GDP of Spain in USD < 13,900,000,000,000"
3006,281,1312,0.5,,,"Sales of Harry Potter and the Philosopher‰Ûªs Stone by J. K. Rowling * the remainder when three is divided by two * Nuclear weapons in USA in 2017 * Number of episodes in the TV series Futurama < 883,000,000,000,000"
3007,281,1359,0.15,,,Length of Tower Bridge (in London) in feet < 618
3008,281,2087,0.0,,,"(the remainder when fifteen is divided by two * 52 * 98915) + Population of Ankara < 65,100,000"
3009,282,1848,0.5,,,"280 * career rushing touchdowns by Marcus Allen < 24,700"
3010,283,691,0.15,,,"smallest number of pennies and nickels needed to make $0.06 - value of 2 quarters, 3 dimes, 1 nickel, and 2 pennies in cents < -54"
3011,283,1792,0.8,,,"Total employed people in USA + drinking age in the US < 362,000,000"
3012,283,2092,0.5,,,"Percentage of population using the internet in Indonesia as of 2016 - Population of Tehran < -2,870,000"
3013,286,1964,0.2,,,the largest prime number smaller than fifty + value of 2 nickels and 3 pennies in cents < 55
3014,287,610,0.5,,,"31122 - area of right triangle with perpendicular legs 2 units and 3 units * Population of London < -9,530,000"
3015,287,658,1.0,,,The cube root of 343 < 3
3016,287,951,0.5,,,"area of right triangle with perpendicular legs 10 units and 3 units * maximum speed of Common dolphin in miles per hour < 1,480"
3017,287,1488,0.5,,,the largest even number smaller than five - 9 < -4
3018,288,2061,0.0,,,"21 - (career assists by Gary Payton * GDP of Russian Federation in USD) - Gold holdings of France in metric tons in 2017 < -2,490,000,000,000,000"
3019,289,595,0.25,,,"34367926 * area of circle with radius 10 unit to nearest square unit - 12433 < 12,300,000,000"
3020,289,1090,0.5,,,"7819 * (perimeter of a square with side length three * Inflation rate in United Kingdom in 2016, to nearest percent) < 138,000"
3021,289,1095,0.8,,,"Revenues of Apple for 2016 in USD < 689,000,000,000"
3022,289,1353,0.3,,,Number of weeks in Billboard top hundred for How Do I Live by LeAnn Rimes * area of rectangle with sides 2 units and 13 units < 800
3023,289,1649,0.85,,,"worldwide sales of Nevermind by Nirvana * world record in decathlon by Ashton Eaton in points < 1,520,000,000,000"
3024,290,823,0.7,,,"GDP of Sweden in USD * (number of letters in first name of US president elected in 2016 - the side length of a square with an area of sixteen units) < 24,600,000,000"
3025,290,1177,0.8,,,"Proved reserves of crude oil in Russia in barrels + 1688 < 6,100,000,000,000"
3026,290,1602,0.2,,,"value of 1 nickel in cents * Value of Publicly Traded Shares in Russia in Billion USD * Population of Hanoi < 11,700,000,000"
3027,291,1098,0.8,,,"(most consecutive wins in NBA season by one team * the number of red face cards in a pack of cards + Population of Damascus) * 21563489 < 262,000,000,000"
3028,291,1278,0.75,,,"number of days in May * 2986 * career personal fouls by Kobe Bryant - career points scored by Wilt Chamberlain < 1,220,000,000"
3029,291,1811,0.25,0.0,,area of circle with radius 5 unit to nearest square unit + the remainder when four is divided by two < 49
3030,291,2097,0.5,,,"Number of words in Infinite Jest by David Foster Wallace - career home runs by Ken Griffey, Jr. < 293,000"
3031,292,1465,0.0,,,28 + 109 < 97
3032,292,1670,0.5,,,"(GDP of Canada in USD * value of 2 pennies in cents + 2760) + the remainder when eight is divided by three < 770,000,000,000"
3033,292,2000,0.5,,,number of letters in last name of US president elected in 1988 * the side length of a square with an area of nine units < 19
3034,293,697,0.2,,,29 - gestation time in days of Mouse < 6
3035,294,692,0.7,,,"Area of Hong Kong in square miles * weight of African elephant in kg * 35218 * 297 < 795,000,000,000"
3036,295,1088,0.35,,,world record in 4x800 m relay by Russia rounded to nearest second < 217
3037,295,1163,0.5,,,number of planets in the solar system < 9
3038,295,1543,0.9,,,"number of days in January - 648709351 < -429,000,000"
3039,295,1689,0.6,,,"63 + 83 * Total weeks at number one on Billboard chart for Beyonce + number of sides in a rectangle < 4,130"
3040,295,1713,0.85,,,"the remainder when fifty-one is divided by three - 8733079 < -1,170,000"
3041,295,1795,0.85,,,number of letters in first name of US president elected in 1988 + 59 < 72
3042,295,2281,0.5,,,"area of circle with radius 10 unit to nearest square unit * career home runs by Mark McGwire + number of letters in first name of US president elected in 1980 * distance to Proxima Centauri (closest star) in light-years < 281,000"
3043,295,2305,0.5,,,"Number of seats in the EU parliament in 2017 * (The cube root of 729 + 55) * gestation time in days of Wolf < 5,600,000"
3044,296,581,0.05,,,"640628122 * value of 1 nickel and 3 pennies in cents < 463,000,000"
3045,296,763,0.4,,,"hours plus minutes on 12-Hour digital clock at quarter past four + (Area of France in square miles * hours plus minutes on 12-Hour digital clock at quarter past one) - gestation time in days of Zebra < 479,000"
3046,296,782,1.0,,,a hundred raised to the power of one < 187
3047,296,1010,0.45,,,"driving distance in miles between London and Frankfurt < 1,690"
3048,296,2011,0.95,,,number of angles in a parallelogram * number of Olympic rings < 26
3049,297,587,0.9,,,"Nuclear weapons in China in 2017 * career turnovers by Magic Johnson * most consecutive women's Wimbledon titles - Population of Dhaka < -9,630,000"
3050,297,743,0.95,,,"Sales of The Lion, the Witch and the Wardrobe by C. S. Lewis * Total employer establishments in USA < 215,000,000,000,000,000"
3051,297,804,0.3,,,"career blocks by Kobe Bryant * atomic number of Fluorine < 2,490"
3052,297,1200,0.0,,,"70 * number of letters in first name of US president elected in 1968 * area of rectangle with sides 4 units and 11 units - The cube root of 8 < 7,530"
3053,297,1425,0.5,,,"6481 + number of letters in last name of US president elected in 1976 < 9,320"
3054,297,1470,0.9,,,gestation time in days of Gorilla < 278
3055,297,1514,1.0,,,Number of representatives in the Ukraine parliament in 2017 + number of teams in La Liga < 937
3056,297,1593,0.1,,,"Homicides in Rio de Janeiro, Brazil, in 2009 + the remainder when nine is divided by two < 43,000"
3057,297,1721,0.0,0.3,,"(Real GDP growth rate in Argentina in 2016 * area of rectangle with sides 2 units and 5 units) * number of letters in first name of US president elected in 1968 - worldwide box office for The Dark Knight Rises in USD < -43,300,000"
3058,297,1807,0.0,,,"Price of the domain name Internet.com in USD * Median rent in USA in 2016 in USD - 54 < 137,000,000,000"
3059,297,1978,0.25,,,"career personal fouls by Kobe Bryant * 47 < 145,000"
3060,297,2085,0.85,,,"two raised to the power of one * area of circle with radius 5 unit to nearest square unit - Population of Manila + number of letters in last name of US president elected in 2016 < -37,000,000"
3061,297,2103,0.0,,,"Number of registered nurses in USA in 2016 * number of letters in first name of US president elected in 1968 * 1688682 < 275,000,000,000"
3062,297,2104,0.25,,,atomic number of Nitrogen * area of right triangle with perpendicular legs 10 units and 3 units < 39
3063,297,2108,1.0,,,"(Percentage of population using the internet in France as of 2016 + 29) - Population of Buenos Aires < -1,190,000"
3064,298,1262,0.3,,,maximum speed of Greyhound in miles per hour * hours plus minutes on 12-Hour digital clock at quarter past four < 573
3065,298,1521,0.85,,,"Population of Madrid < 636,000"
3066,298,1589,0.1,,,the remainder when nine is divided by three * 69 < -1
3067,298,2101,0.5,,,"minutes in a regulation NFL game * the positive square root of ten thousand < 4,880"
3068,298,2105,0.5,,,"number of players (both teams) on the court in basketball - surface area of the moon in square miles < -36,600,000"
3069,299,1925,0.2,,,area of a square with side length eight < 123
3070,299,2104,0.2,,,atomic number of Nitrogen * area of right triangle with perpendicular legs 10 units and 3 units < 39
3071,300,762,0.85,,,"Diameter of the moon in miles * 67565 < 873,000,000"
3072,300,1242,0.7,,,"48 * perimeter of a square with side length four < 2,000"
3073,300,1649,0.5,,,"worldwide sales of Nevermind by Nirvana * world record in decathlon by Ashton Eaton in points < 1,520,000,000,000"
3074,301,633,1.0,,,driving distance in miles between London and Amsterdam * the remainder when fifty is divided by two < 2
3075,301,686,0.45,,,"(area of circle with radius 10 unit to nearest square unit * Population of Nairobi) - 239 < 657,000,000"
3076,301,1021,0.5,,,"87 + Volume of a sphere with radius 3 units to nearest cubic unit * age at death of longest-lived polar bear in years * worldwide box office for Interstellar in USD < 401,000,000,000"
3077,301,1067,0.25,,,93 * the number of fingers on four hands < 494
3078,301,1673,0.5,,,"population of New Zealand + smaller angle between hour and minute hands at 1:22 in degrees < 6,190,000"
3079,301,1733,0.75,,,Number of weeks in Billboard top hundred for How Do I Live by LeAnn Rimes < 64
3080,302,665,0.5,,,"Rank of Apple Inc. among world companies by market cap, at end 2016 - number of letters in first name of US president elected in 1980 * longest hitting streak by Joe DiMaggio < -720"
3081,302,732,0.65,,,"Value of national exports from Russia in USD < 216,000,000,000"
3082,302,855,0.0,,,"the smallest odd number greater than six * GDP of Argentina in USD < 16,400,000,000,000"
3083,302,1029,0.3,,,hours plus minutes on 12-Hour digital clock at five past three * value of 2 quarters and 3 dimes in cents < 505
3084,302,1124,0.0,,,"27443 + 12034 < 12,300"
3085,302,2040,0.0,,,"GDP of United Arab Emirates in USD < 25,000,000,000,000"
3086,302,2110,0.5,,,"number of days in August * world record in decathlon by Ashton Eaton in points - 79 < 1,340,000"
3087,303,954,0.5,,,area of rectangle with sides 2 units and 7 units * value of 1 nickel and 4 pennies in cents < 385
3088,303,1038,0.8,,,Nuclear weapons in Pakistan in 2017 < 177
3089,303,1047,0.5,,,the remainder when twenty is divided by three * the remainder when twenty is divided by two + Number of moons of Uranus * value of 2 nickels and 2 pennies in cents < 264
3090,303,1168,0.25,,,"career assists by Kobe Bryant - number of letters in last name of US president elected in 1992 - Sales of Le Petit Prince by Antoine de Saint-Exupery * Number of episodes in the TV series Law & Order < -1,370,000,000"
3091,303,1194,0.2,,,"worldwide box office for Terminator Salvation in USD < 439,000,000"
3092,303,1244,0.2,,,"259 * half the capacity of the largest US college football stadium < 9,440,000"
3093,303,1353,0.6,,,Number of weeks in Billboard top hundred for How Do I Live by LeAnn Rimes * area of rectangle with sides 2 units and 13 units < 800
3094,303,1403,0.25,,,"Diameter of the sun in miles - (area of rectangle with sides 2 units and 10 units - smaller angle between hour and minute hands at 3:48 in degrees) * 68 < 1,610,000"
3095,303,1408,0.2,,,"gestation time in days of Cow * driving distance in miles between London and Rome < 28,700"
3096,303,1671,0.3,,,age at death of longest-lived polar bear in years < 59
3097,303,1686,0.5,,,Voume of a cylinder with radius 5 units and height 5 units to nearest cubic unit + number of planets in the solar system < 141
3098,303,2113,0.75,,,"People living with HIV/AIDS in the Netherlands * 67 < 305,000"
3099,303,2114,0.7,,,"Production of aluminum in China in metric tons in 2016 * (58 * Employees of Ford Motor Company at end 2015 + career passing yards by Mark Brunell) < 640,000,000,000,000"
3100,305,681,0.5,,,"(atomic number of Fluorine + 238 * smaller angle between hour and minute hands at 6:22 in degrees) - gestation time in days of Hamster < 24,000"
3101,305,1521,0.2,,,"Population of Madrid < 636,000"
3102,305,2120,1.0,,,"area of rectangle with sides 4 units and 13 units + 874051 < 10,300,000"
3103,306,679,0.3,,,"Population of Seoul < 20,800,000"
3104,306,1326,0.85,,,height of Christina Aguilera in inches < 106
3105,306,1585,0.05,,,"number of angles in a parallelogram - value of 2 quarters, 1 dime, 2 nickels, and 2 pennies in cents < -137"
3106,306,1667,0.65,,,"64 * maximum speed of Hare in miles per hour * value of 1 quarter, 1 nickel, and 2 pennies in cents < 44,400"
3107,306,1806,0.3,,,smaller angle between hour and minute hands at 5:26 in degrees < 5
3108,306,1938,0.5,,,"Homicides in Cape Town, South Africa, in 2007 - Total weeks at number one on Billboard chart for Elvis Presley < 234"
3109,306,1990,0.0,0.0,,"28 * 3970153 < 3,770,000"
3110,306,2121,0.3,,,"smaller angle between hour and minute hands at 8:44 in degrees * value of 2 quarters, 3 dimes, 1 nickel, and 2 pennies in cents < 1,990"
3111,306,2123,0.5,,,Total weeks at number one on Billboard chart for Rihanna < 85
3112,307,593,0.75,,,57234 * the remainder when twenty is divided by two * one raised to the power of one < -1
3113,307,692,0.55,0.55,,"Area of Hong Kong in square miles * weight of African elephant in kg * 35218 * 297 < 795,000,000,000"
3114,307,805,0.3,,,"61 * worldwide sales of Recovery by Eminem * the sum of the digits from one to three < 7,740,000,000"
3115,307,963,0.55,,,smaller angle between hour and minute hands at 2:10 in degrees * career passing yards by Jim Everett * Price of the domain name Loans.com in USD < -1
3116,307,1159,0.85,,,"world record in 4x200 m relay by Jamaica rounded to nearest second * 50 < 11,100"
3117,307,1176,0.0,,,Tax collected as a percentage of GDP in Australia < 14
3118,307,1253,0.0,,,"GDP of Norway in USD < 1,610,000,000"
3119,307,1809,0.0,,,"career passing yards by Jim Kelly * distance from New York City to London in miles * 28 < 1,860,000,000"
3120,307,2122,0.0,,,11 + weight of Jaguar in kg < 66
3121,307,2124,0.0,0.35,,the largest prime number smaller than six + the number of red Kings in a pack of cards < 8
3122,307,2126,0.5,,,"31660 + Surface area of a cylinder with radius 4 units and height 4 units to nearest cubic unit * the remainder when five is divided by three < 21,800"
3123,308,759,0.0,,,"Homicides in Rio de Janeiro, Brazil, in 2009 - 26837 < -26,300"
3124,308,1124,0.0,,,"27443 + 12034 < 12,300"
3125,308,2125,0.0,,,"1376 + area of right triangle with perpendicular legs 2 units and 10 units < 3,130"
3126,309,1521,0.65,,,"Population of Madrid < 636,000"
3127,309,1758,1.0,1.0,,"career points scored by Moses Malone < 65,500"
3128,310,2130,0.7,,,"Number of words in Atlas Shrugged by Ayn Rand < 146,000"
3129,311,581,0.0,,,"640628122 * value of 1 nickel and 3 pennies in cents < 463,000,000"
3130,311,1013,0.5,,,"height of David Beckham in inches * the smallest even number greater than twenty < 1,450"
3131,311,1595,0.85,,,"Proved reserves of crude oil in Canada in barrels + Nuclear weapons in India in 2017 < 1,100,000,000,000"
3132,311,2131,0.0,,,the remainder when five is divided by three < 1
3133,312,611,0.5,,,"Value of national exports from the United Kingdom in USD * the remainder when three is divided by two * 114 < 18,400,000,000,000"
3134,312,697,0.5,0.35,,29 - gestation time in days of Mouse < 6
3135,312,718,0.5,,,"number of days in May - 88414 * 150100 < -3,720,000,000"
3136,312,821,0.5,,,"Number of World War II veterans living in USA in 2016 < 1,120,000"
3137,312,826,0.5,,,"career receiving touchdowns by Terrell Owens * (Nuclear weapons in France in 2017 * Number of weeks in Billboard top hundred for Before He Cheats by Carrie Underwood + 171) < 1,970,000"
3138,312,958,0.5,,,Consumption of hydroelectric power in Norway as % of installed capacity in 2015 < 103
3139,312,1311,0.3,,,"the smallest even number greater than three + Number of lawyers in USA in 2016 - Employees of Ford Motor Company at end 2015 < 34,300,000"
3140,312,1360,0.5,,,"(career personal fouls by Kobe Bryant * smaller angle between hour and minute hands at 5:26 in degrees) * the side length of a square with an area of one hundred units - Age of the Sun in years < -1,150,000,000"
3141,312,1368,0.15,,,"Gold holdings of Spain in metric tons in 2017 + 59 < 372,000"
3142,312,1397,0.5,,,84 + longest hitting streak by Joe DiMaggio < 230
3143,312,1429,0.5,,,"Employees of Amazon at end 2015 < 98,100"
3144,312,1513,0.55,,,"US national debt in USD - Population of Taipei < 116,000,000,000,000"
3145,312,1602,0.5,,,"value of 1 nickel in cents * Value of Publicly Traded Shares in Russia in Billion USD * Population of Hanoi < 11,700,000,000"
3146,312,1696,0.5,,,"15 + perimeter of a square with side length seven * mass of 1000 ml of gasoline in g - number of hours in a week < 15,500"
3147,312,1874,0.5,,,"Population of Lima < 3,080,000"
3148,312,1921,0.5,,,area of rectangle with sides 10 units and 6 units < 37
3149,312,2034,0.5,,,"career points scored by Michael Jordan < 7,070"
3150,313,601,0.5,,,(Nuclear weapons in France in 2017 - weight of $800 worth of quarters in pounds) - smallest number of pennies and nickels needed to make $0.04 < 372
3151,313,1124,0.0,,,"27443 + 12034 < 12,300"
3152,313,1193,0.2,,,"Rank of ExxonMobil among world companies by market cap, at end 2016 < 5"
3153,313,2133,0.65,,,number of countries that border Turkey * 111 < 560
3154,314,696,0.6,,,"Employees of Honda at end 2015 * ten raised to the power of four < 485,000,000"
3155,314,790,0.5,,,Value of Publicly Traded Shares in Russia in Billion USD < 500
3156,314,902,0.8,,,most consecutive NCAA football wins + the number of red Aces in a pack of cards * perimeter of a square with side length seven < 37
3157,314,1190,0.0,,,area of a square with side length five * the side length of a square with area one < 22
3158,314,1256,0.5,,,"value of 3 quarters, 1 dime, and 3 pennies in cents - (smaller angle between hour and minute hands at 3:48 in degrees - Number of weeks in Billboard top ten for Despacito by Luis Fonsi and Daddy Yankee) + weight of $1000 worth of quarters in pounds < 0"
3159,314,1959,0.15,,,"Number of Vietnam Era veterans living in USA in 2016 < 25,800,000"
3160,314,2017,0.5,,,"worldwide sales of The Wall by Pink Floyd < 7,070,000"
3161,314,2134,0.6,,,"GDP of South Korea in USD + (Real GDP growth rate in Venezuela in 2016 * the smallest even number greater than twenty) + 7277 < 99,900,000,000,000"
3162,314,2139,0.6,,,"career home runs by Jim Thome * career receiving touchdowns by Cris Carter * (the largest even number smaller than a hundred + career assists by Michael Jordan) < 11,500,000"
3163,315,618,0.2,,,"Price of the original examplar of the Magna Carta in USD < 4,320,000"
3164,315,692,0.25,,,"Area of Hong Kong in square miles * weight of African elephant in kg * 35218 * 297 < 795,000,000,000"
3165,315,929,0.85,,,"the positive square root of one million < 1,060"
3166,315,945,0.3,,,"world record in 4x400 m relay by USA rounded to nearest second * (1519 * Crude oil exported from Norway in thousand barrels per day) < 609,000,000"
3167,315,1447,0.8,,,the remainder when eight is divided by three < 1
3168,315,1576,0.85,0.0,0.0,"career rushing touchdowns by Jerome Bettis - GDP of Austria in USD + maximum speed of Hyena in miles per hour + number of letters in last name of US president elected in 1968 < -40,200,000,000"
3169,315,1651,0.3,,,"(worldwide sales of 21 by Adele * biggest margin of victory ever in a Triple Crown Race in seconds) * world record in 4x1500 m relay by Kenya rounded to nearest minute < 294,000,000,000"
3170,315,2101,0.2,,,"minutes in a regulation NFL game * the positive square root of ten thousand < 4,880"
3171,316,1952,0.25,,,"worldwide box office for Avatar in USD - 3361 < 2,980,000,000"
3172,316,2007,0.05,,,height of Jeff Bezos in inches < 52
3173,316,2137,0.0,,,value of 3 pennies in cents < 2
3174,317,616,0.5,,,18 - career steals by Hakeem Olajuwon < -679
3175,317,633,0.5,,,driving distance in miles between London and Amsterdam * the remainder when fifty is divided by two < 2
3176,317,634,1.0,1.0,,the side length of a square with an area of four units < 4
3177,317,782,0.0,0.0,,a hundred raised to the power of one < 187
3178,317,1051,0.5,,,"Value of Publicly Traded Shares in the United Kingdom in Billion USD + Population of Tokyo * Nuclear weapons in Pakistan in 2017 - Gold holdings of United Kingdom in metric tons in 2017 < 2,500,000,000"
3179,317,1677,0.5,0.6,,"career steals by Jason Kidd < 7,290"
3180,317,2138,0.65,,,"(38 + Nuclear weapons in United Kingdom in 2017) * career personal fouls by Michael Jordan < 93,200"
3181,317,2140,0.5,,,"(Total weeks at number one on Billboard chart for Mariah Carey + height of Jeff Bezos in inches) + GDP of Australia in USD + mass of 333ml of water in g < 48,400,000,000"
3182,318,1340,0.7,,,"152105 * number of letters in the English alphabet < 4,050,000"
3183,318,1521,0.35,0.3,,"Population of Madrid < 636,000"
3184,318,1798,0.5,,,"511 * 70537 < 18,000,000"
3185,318,2144,0.1,0.35,0.4,"the remainder when fifteen is divided by three * the smallest even number greater than three - career passing yards by Dan Fouts - Total weeks at number one on Billboard chart for Mariah Carey < -80,700"
3186,320,705,0.5,,,career high in points for Kobe Bryant < 79
3187,320,1379,0.35,,,"area of rectangle with sides 8 units and 9 units + career passing yards by Mark Brunell < 19,700"
3188,320,1785,0.75,,,"247792186 * Life expectancy at birth in Afghanistan < 4,850,000,000"
3189,320,2145,0.75,,,"Proved reserves of crude oil in Israel in barrels - the remainder when twelve is divided by two < 12,000,000"
3190,321,2018,1.0,,,"75 + value of 3 quarters, 1 dime, and 1 nickel in cents < 85"
3191,322,742,0.15,,,number of letters in last name of US president elected in 1968 < 3
3192,322,1478,0.7,0.95,,"value of 2 quarters, 3 dimes, 3 nickels, and 1 penny in cents * gestation time in days of Zebra < 108,000"
3193,322,1707,0.5,,,"career steals by Scottie Pippen * 217673 * area of a square with side length five * hours plus minutes on 12-Hour digital clock at quarter till four < 9,680,000,000"
3194,322,1841,0.85,,,Life expectancy at birth in Monaco + area of rectangle with sides 8 units and 6 units * 11 < 328
3195,322,2094,0.7,,,"105 * Proved reserves of crude oil In Saudi Arabia in barrels + atomic number of Carbon * weight of $300 worth of quarters in pounds < 136,000,000,000,000"
3196,322,2109,0.3,,,"Crude oil exported from Canada in thousand barrels per day * number of days in September < 39,700"
3197,322,2127,0.6,,,"smaller angle between hour and minute hands at 6:10 in degrees * Forested area in Cuba in square miles < 104,000"
3198,323,804,0.35,,,"career blocks by Kobe Bryant * atomic number of Fluorine < 2,490"
3199,323,1183,0.3,,,driving distance in miles between London and Rome - the side length of a square with an area of four units < 832
3200,324,883,1.0,,,"career points scored by Moses Malone + the largest prime number smaller than ten - smallest number of pennies and nickels needed to make $0.06 < 54,900"
3201,324,1413,0.2,,,"Area of France in square miles < 57,700"
3202,324,1457,0.75,,,"GDP of Japan in USD - Gold holdings of United Kingdom in metric tons in 2017 + Production of aluminum in Brazil in metric tons in 2016 * 62 < 1,840,000,000,000"
3203,325,1460,0.5,,,"career rebounds by Magic Johnson < 12,800"
3204,326,727,0.8,,,"number of seconds in a minute * weight of $2000 worth of quarters in pounds * career steals by Clyde Drexler * two raised to the power of three < 5,110,000,000"
3205,326,1089,0.3,,,"1293 * weight of African elephant in kg < 1,520,000"
3206,326,1201,1.0,,,"1960 + number of angles in a parallelogram < 10,800"
3207,326,1586,0.0,,,minutes in a regulation NFL game < 19
3208,326,1645,0.45,,,"value of 1 nickel and 1 penny in cents - Number of words in Infinite Jest by David Foster Wallace < -188,000"
3209,326,1673,0.65,,,"population of New Zealand + smaller angle between hour and minute hands at 1:22 in degrees < 6,190,000"
3210,326,1894,0.0,,,the largest even number smaller than five < 2
3211,326,2073,1.0,,,363 - 9 * weight of $60 worth of quarters in pounds < 431
3212,326,2156,0.85,,,"worldwide box office for Terminator Salvation in USD < 7,420,000,000"
3213,326,2157,0.95,,,Surface area of a cylinder with radius 5 units and height 20 units to nearest cubic unit < 926
3214,327,779,0.0,,,the positive square root of ten thousand < 36
3215,327,893,0.05,,,"Mass of the Great Pyramid of Giza in metric tons + area of rectangle with sides 100 units and 20 units < 18,000,000"
3216,327,1141,0.1,,,"Moon‰Ûªs orbital distance from Earth in miles < 36,400"
3217,327,1417,0.7,0.7,0.15,"world record in 400 m by Marita Koch rounded to nearest second * 98 < 3,810"
3218,327,1466,0.65,,,the remainder when one million is divided by two + Consumption of fossil fuels in Canada as % of installed capacity in 2015 < 18
3219,327,1659,0.05,,,"worldwide box office for Jurassic World in USD + production budget for Iron Man 2 in USD < 300,000,000"
3220,327,1692,0.05,,,"Population of Bangkok - atomic number of Sulfur < 149,000"
3221,327,1736,0.95,,,"area of rectangle with sides 2 units and 7 units + (3974055 * perimeter of a square with side length four) < 106,000,000"
3222,327,1862,1.0,,,the smallest even number greater than three * 344 < 711
3223,327,1989,0.75,,,"Proved reserves of crude oil in the United States in barrels + GDP of Switzerland in USD < 975,000,000,000"
3224,327,2150,0.95,1.0,1.0,the number of red Jacks in a pack of cards + number of letters in last name of US president elected in 2008 < 6
3225,327,2153,0.05,0.05,,height in inches of shortest Major League Baseball player  < 48
3226,328,681,0.7,,,"(atomic number of Fluorine + 238 * smaller angle between hour and minute hands at 6:22 in degrees) - gestation time in days of Hamster < 24,000"
3227,328,1267,0.05,,,the remainder when five is divided by two < 0
3228,328,2151,0.65,,,"Employees of Volkswagen Group at end 2015 < 127,000"
